ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M,Cost_to_Weight_Ratio
10978,5,4,232,5,4,1561,True,False,False,False,False,True,False,True,False,0.14862267777065982
10972,5,5,221,5,8,1718,True,False,False,False,False,False,True,False,True,0.12863795110593715
8328,6,4,287,4,5,1972,False,False,False,True,False,True,True,False,False,0.14553752535496958
9703,6,3,264,4,3,1498,False,False,True,False,True,False,False,True,False,0.17623497997329773
9055,5,5,169,3,2,5942,False,False,True,False,False,False,False,True,True,0.02844160215415685
553,3,4,156,2,8,1145,False,False,True,False,False,False,True,False,True,0.13624454148471615
9412,5,5,236,5,7,1137,True,False,False,False,False,True,True,False,False,0.2075637642919965
9261,3,5,204,2,1,4025,False,False,False,False,False,True,True,False,False,0.0506832298136646
1937,3,5,199,2,46,2728,False,True,False,False,False,True,True,False,True,0.07294721407624634
10265,3,4,136,3,4,5368,False,True,False,False,True,False,True,False,False,0.02533532041728763
8665,3,3,202,4,9,4917,False,False,True,False,False,True,True,False,False,0.04108196054504779
7938,6,1,250,2,4,4016,False,False,False,True,True,False,False,True,True,0.062250996015936255
2485,3,5,266,3,16,2334,False,False,True,False,False,True,False,True,True,0.11396743787489289
8800,2,4,248,3,7,4142,True,False,False,False,False,True,True,False,False,0.05987445678416224
4625,2,5,186,2,10,4506,False,True,False,False,False,True,False,True,True,0.041278295605858856
4039,2,4,271,8,10,4183,False,False,True,False,False,True,False,True,False,0.06478603872818552
1303,4,1,152,3,65,1706,False,False,True,False,False,True,False,True,False,0.08909730363423213
2355,2,2,153,3,55,1273,False,False,False,False,False,True,True,False,False,0.1201885310290652
1101,5,2,260,2,23,3962,False,False,False,False,False,False,False,True,True,0.06562342251388188
9843,4,5,155,3,3,5939,False,False,False,False,True,False,False,True,True,0.02609866980973228
9251,4,2,198,3,10,5487,False,True,False,False,False,True,False,True,True,0.03608529250956807
6746,4,4,203,2,10,5192,False,False,False,True,False,True,True,False,False,0.03909861325115562
7951,5,2,262,5,5,1751,False,False,True,False,False,False,True,False,True,0.14962878355225587
9550,5,3,117,4,3,5078,True,False,False,False,False,True,True,False,False,0.023040567152422215
7512,7,5,275,4,3,1107,False,False,False,True,True,False,True,False,False,0.24841915085817526
1902,5,2,195,6,38,1338,False,False,False,True,True,False,True,False,True,0.14573991031390135
2563,4,3,191,3,45,3714,False,False,True,False,False,True,False,False,False,0.051427032848680665
1501,4,1,271,2,33,3269,False,False,True,False,True,False,False,False,True,0.08289996940960538
2306,3,3,155,3,20,1830,False,False,False,True,True,False,True,False,True,0.08469945355191257
10185,7,5,254,4,1,1347,False,False,False,False,False,True,False,True,False,0.18856718634001485
4288,2,3,147,3,5,5013,True,False,False,False,False,True,True,False,False,0.029323758228605626
7232,3,3,202,2,1,5220,False,False,False,True,False,True,False,True,False,0.03869731800766284
6409,3,4,223,3,7,5336,False,False,True,False,False,True,True,False,False,0.04179160419790105
10123,3,4,174,2,4,4295,False,False,True,False,True,False,True,False,False,0.04051222351571595
7960,6,4,247,4,7,1831,True,False,False,False,False,False,True,False,True,0.1348989623156745
7009,4,1,196,2,3,4752,False,False,True,False,False,True,True,False,True,0.041245791245791245
3711,2,3,237,3,2,5331,False,False,False,False,False,False,False,True,True,0.04445694991558807
7849,3,5,211,3,5,4058,False,False,True,False,False,True,False,True,True,0.05199605717102021
362,3,2,159,3,4,1681,False,False,False,True,False,True,False,True,False,0.09458655562165377
10659,5,4,260,5,2,1178,False,False,False,False,False,True,True,False,False,0.22071307300509338
9481,3,5,184,2,3,4883,False,False,True,False,False,True,False,False,True,0.03768175302068401
689,5,2,170,3,15,1314,False,True,False,False,False,False,True,False,True,0.1293759512937595
5486,4,5,113,3,10,4053,False,False,False,True,False,False,False,True,False,0.02788058228472736
9593,4,3,249,4,10,5614,False,True,False,False,False,False,False,True,True,0.044353402208763805
736,4,1,259,3,39,2427,True,False,False,False,False,True,True,False,True,0.10671611042439226
7993,3,2,255,7,2,5282,False,False,True,False,False,True,False,True,True,0.048277167739492616
3060,5,5,195,2,6,3936,False,False,False,True,False,True,True,False,False,0.04954268292682927
6157,3,4,273,4,4,5361,False,False,True,False,True,False,False,True,True,0.050923335198656966
3058,5,5,257,4,31,2040,True,False,False,False,False,True,False,True,True,0.12598039215686274
6785,3,1,220,3,6,5319,False,True,False,False,False,True,False,True,False,0.041361158112427146
1812,3,5,187,2,50,2598,False,False,False,True,False,True,False,True,False,0.07197844495765973
1730,3,3,238,3,54,2860,False,False,False,True,False,True,False,True,True,0.08321678321678322
9423,2,1,181,5,3,1038,False,False,False,False,False,True,False,True,True,0.174373795761079
10149,5,3,243,6,10,1189,False,False,False,False,False,False,False,True,False,0.2043734230445753
8323,7,5,269,4,9,1835,False,False,True,False,False,True,False,True,False,0.14659400544959128
294,3,2,136,4,62,1090,False,False,False,True,False,True,True,False,True,0.12477064220183487
3781,3,3,231,2,8,5021,False,False,True,False,False,True,False,False,False,0.04600677155945031
5895,4,3,142,2,5,5502,False,False,False,False,False,False,True,False,False,0.025808796801163214
5927,6,3,202,3,5,4930,False,True,False,False,False,True,True,False,False,0.040973630831643
4884,2,1,138,2,8,4932,False,False,False,True,False,True,True,False,True,0.027980535279805353
509,4,5,192,2,36,2497,False,True,False,False,False,True,False,True,False,0.07689227072486984
9537,3,2,222,4,10,5720,False,False,False,False,False,True,False,True,True,0.038811188811188814
445,3,3,135,3,19,1366,False,False,True,False,False,True,True,False,False,0.09882869692532943
10723,4,1,216,6,9,1678,False,False,True,False,False,True,True,False,True,0.12872467222884387
8245,4,1,144,4,10,4175,False,False,True,False,False,True,True,False,False,0.034491017964071856
8296,3,3,174,2,1,5556,True,False,False,False,False,True,True,False,False,0.03131749460043196
4843,4,2,225,2,7,5241,False,False,True,False,False,True,False,True,True,0.04293073840870063
7332,4,2,162,4,7,5294,False,False,False,True,False,True,False,True,True,0.03060068001511145
3217,3,4,154,2,5,5735,False,False,True,False,False,True,False,True,True,0.026852659110723626
9048,3,2,226,3,5,5484,False,False,False,True,False,False,True,False,False,0.0412107950401167
8752,5,1,251,4,10,5931,True,False,False,False,True,False,False,True,True,0.04232001348845051
3681,4,1,174,3,7,4813,False,False,False,False,True,False,True,False,True,0.036152088094743406
1516,4,4,261,3,33,3678,True,False,False,False,False,False,True,False,False,0.07096247960848287
10136,4,1,196,3,9,5216,False,False,False,True,False,False,False,True,False,0.037576687116564415
2215,4,2,182,2,54,3261,False,False,True,False,False,True,False,True,False,0.05581110088929776
7329,4,3,183,2,8,5690,False,False,False,False,False,True,False,True,False,0.03216168717047452
304,4,3,222,2,55,3833,True,False,False,False,False,True,False,True,True,0.057918079833028956
2827,2,3,172,3,11,1522,False,False,True,False,False,True,False,True,False,0.11300919842312747
4667,3,5,202,3,2,5208,False,True,False,False,False,False,True,False,True,0.038786482334869435
6311,5,2,227,5,9,1917,False,True,False,False,False,False,False,True,True,0.11841418883672405
6081,3,1,133,3,7,4004,False,False,False,False,False,True,False,True,True,0.033216783216783216
4422,4,1,159,4,5,5420,False,False,False,True,False,True,True,False,True,0.02933579335793358
5148,3,4,106,6,7,4621,False,False,False,True,False,True,False,True,False,0.022938757844622376
6165,3,5,151,3,1,4088,False,False,False,False,False,False,True,False,False,0.036937377690802346
5195,4,2,262,3,9,4941,False,True,False,False,True,False,True,False,False,0.05302570329892734
3092,3,3,257,3,44,3370,False,False,False,True,False,True,True,False,True,0.07626112759643917
10645,2,2,237,5,6,4622,False,False,True,False,False,True,True,False,False,0.05127650367806145
1347,4,4,145,3,43,1651,False,False,False,False,True,False,True,False,False,0.08782556026650515
4148,5,1,235,3,7,5061,False,False,False,True,False,True,True,False,False,0.04643351116380162
1254,5,3,197,2,48,2481,False,False,False,True,False,True,True,False,False,0.07940346634421604
4266,3,4,237,3,9,5514,False,False,False,True,False,True,False,False,False,0.04298150163220892
9982,4,2,219,4,8,5660,True,False,False,False,True,False,True,False,True,0.038692579505300355
8110,4,3,160,2,5,4522,True,False,False,False,False,True,True,False,True,0.03538257408226449
1073,4,4,198,2,5,2270,False,True,False,False,True,False,True,False,False,0.08722466960352424
6014,4,3,217,6,6,1552,False,False,False,True,True,False,False,True,False,0.13981958762886598
183,3,2,164,10,28,1940,False,False,False,False,False,True,False,False,False,0.08453608247422681
10284,3,5,177,2,2,4906,False,False,False,True,False,False,True,False,False,0.036078271504280474
4218,5,2,201,3,2,5132,False,False,False,True,False,True,True,False,True,0.03916601714731099
7650,5,1,265,4,2,5416,False,False,False,True,True,False,True,False,False,0.04892909896602659
2375,4,1,270,4,64,3312,False,True,False,False,False,True,False,True,False,0.08152173913043478
751,3,3,143,3,23,1281,False,False,True,False,False,True,False,True,True,0.11163153786104606
2328,4,4,282,6,52,3009,False,False,False,True,False,False,False,True,False,0.09371884346959122
639,6,2,269,4,38,3171,False,False,False,False,False,True,False,True,True,0.0848312835067802
7016,4,1,249,3,4,5253,False,False,False,True,False,True,True,False,True,0.047401484865790974
6089,5,1,148,3,5,5790,False,True,False,False,False,True,True,False,False,0.025561312607944732
662,5,3,146,4,5,1718,False,False,False,True,True,False,True,False,True,0.08498253783469151
2119,3,2,232,2,58,2054,False,False,True,False,False,True,True,False,False,0.11295034079844206
9496,4,3,184,3,9,5602,True,False,False,False,False,True,True,False,False,0.03284541235273117
6377,3,4,188,4,5,5216,False,True,False,False,False,True,False,True,True,0.036042944785276074
2129,4,1,238,4,22,3950,False,True,False,False,False,True,True,False,False,0.06025316455696202
10801,5,5,253,6,1,1300,False,False,True,False,True,False,True,False,False,0.1946153846153846
1732,3,3,138,4,56,1440,True,False,False,False,False,True,True,False,True,0.09583333333333334
5113,4,3,196,2,4,4203,False,False,True,False,False,True,False,True,False,0.04663335712586248
4258,4,2,239,2,10,4028,True,False,False,False,False,False,True,False,False,0.05933465739821251
4785,3,5,267,2,1,4195,False,False,False,False,True,False,False,False,True,0.06364719904648392
700,6,5,113,3,31,1037,True,False,False,False,False,False,False,False,True,0.10896817743490839
8941,4,2,185,2,3,5356,False,False,True,False,False,True,False,True,False,0.03454070201643017
1488,6,1,219,6,10,2385,False,False,False,True,True,False,True,False,False,0.09182389937106918
1922,6,4,194,3,10,2554,False,False,False,True,False,False,True,False,True,0.0759592795614722
800,5,5,249,4,38,2797,False,False,False,True,True,False,False,True,False,0.08902395423668216
4364,4,2,231,3,3,5112,False,False,False,True,True,False,False,False,True,0.04518779342723005
9564,4,5,191,2,10,5068,False,False,False,True,True,False,True,False,True,0.03768745067087609
8164,5,1,146,3,3,4345,True,False,False,False,False,True,False,False,False,0.03360184119677791
8311,6,3,264,4,5,1397,False,False,True,False,False,True,False,True,True,0.1889763779527559
9431,7,5,301,4,9,1660,False,True,False,False,True,False,True,False,True,0.18132530120481927
9905,3,2,179,8,3,4584,False,True,False,False,False,True,False,False,True,0.03904886561954625
2427,3,5,267,2,16,2913,False,False,False,False,False,True,True,False,False,0.09165808444902163
4810,2,5,198,2,4,1913,True,False,False,False,False,False,False,True,True,0.10350235232618923
7594,5,3,150,4,1,5211,True,False,False,False,False,True,False,True,False,0.028785261945883708
8502,6,1,247,6,6,4691,False,False,False,True,False,False,False,True,False,0.052654018332978045
694,3,3,207,7,19,2182,True,False,False,False,False,False,False,True,True,0.09486709440879927
3627,4,3,227,3,10,5491,False,False,False,False,False,True,False,True,False,0.04134037515935167
2499,4,5,205,3,60,2317,False,False,False,False,False,True,True,False,False,0.08847647820457488
9661,5,1,238,6,9,1192,False,False,True,False,False,True,True,False,False,0.19966442953020133
6444,4,4,196,3,5,5514,False,False,False,True,False,False,True,False,True,0.03554588320638375
2003,3,1,269,2,35,3524,False,True,False,False,False,True,True,False,False,0.07633371169125994
6388,4,1,200,2,5,5249,True,False,False,False,False,True,False,True,False,0.038102495713469235
409,3,2,192,3,43,3339,False,False,True,False,False,False,False,True,True,0.05750224618149147
6136,4,3,162,3,4,5913,True,False,False,False,False,True,True,False,True,0.0273972602739726
3156,3,4,149,3,1,5040,False,False,False,True,False,False,True,False,True,0.029563492063492063
5045,3,5,242,2,6,5635,False,True,False,False,True,False,True,False,False,0.042945874001774624
2184,3,2,257,3,25,2334,False,False,False,True,True,False,True,False,False,0.11011139674378749
8416,4,1,260,5,1,5559,True,False,False,False,False,True,True,False,True,0.04677100197877316
3554,3,5,271,2,3,4878,False,False,False,True,True,False,True,False,False,0.05555555555555555
5351,5,5,103,6,2,4860,False,True,False,False,False,False,False,True,False,0.02119341563786008
155,3,3,162,3,8,1869,False,True,False,False,False,True,False,True,False,0.08667736757624397
9463,3,5,206,4,6,5038,False,False,True,False,False,False,True,False,True,0.04088924176260421
432,4,2,96,3,22,1294,False,False,False,True,False,True,True,False,True,0.07418856259659969
8090,3,5,262,2,7,4422,False,False,False,True,False,False,False,True,False,0.05924920850293985
6845,3,3,178,8,8,4774,False,True,False,False,True,False,False,True,True,0.03728529534981148
5975,4,3,274,2,1,4762,False,True,False,False,False,True,True,False,True,0.05753884922301554
3770,3,1,196,3,8,4516,False,False,False,True,False,True,False,True,True,0.043401240035429584
8555,6,5,308,4,8,1164,False,True,False,False,False,True,True,False,True,0.2646048109965636
7364,4,4,163,3,7,4463,False,False,False,True,False,True,False,True,True,0.03652251848532377
4069,5,4,243,6,1,4170,False,False,True,False,False,True,False,True,False,0.05827338129496403
3453,5,1,123,2,9,5497,False,False,False,False,False,True,True,False,False,0.022375841368018918
10181,5,5,263,5,2,1417,False,True,False,False,False,True,False,True,True,0.18560338743824983
1296,5,3,185,3,25,2503,False,False,False,True,False,True,True,False,True,0.07391130643228126
7374,5,4,264,3,9,5841,False,False,False,True,True,False,False,False,True,0.04519774011299435
6872,5,2,266,5,10,1274,False,False,False,True,False,True,True,False,False,0.2087912087912088
799,4,3,184,3,19,2774,False,False,True,False,True,False,False,True,False,0.06633020908435472
10088,4,1,219,2,6,5314,False,False,False,True,False,True,False,True,True,0.041211893112532934
2835,4,5,149,6,40,1974,False,False,False,False,False,True,False,True,True,0.07548125633232017
2239,2,5,236,3,13,2171,False,False,True,False,False,True,False,True,False,0.10870566559189314
10973,4,1,249,5,10,1762,False,True,False,False,False,False,True,False,False,0.141316685584563
4743,3,5,267,2,2,5062,False,False,False,False,False,True,False,False,True,0.05274595021730541
4943,5,2,156,5,9,5237,False,True,False,False,False,False,True,False,True,0.029788046591560053
3159,4,2,159,5,4,5547,False,False,False,False,False,False,True,False,False,0.028664142779881017
9109,4,5,184,2,2,4429,False,False,True,False,False,True,False,True,False,0.04154436667419282
10964,4,5,220,10,8,4100,False,False,False,True,False,False,False,True,True,0.05365853658536585
7686,6,1,201,4,5,4592,False,False,False,True,False,False,True,False,False,0.04377177700348432
653,5,2,209,4,12,2933,False,True,False,False,False,True,False,True,False,0.07125809751108081
8480,4,2,190,2,1,4020,False,False,False,True,True,False,False,True,False,0.0472636815920398
1497,5,2,156,4,39,1204,False,False,False,False,True,False,False,True,True,0.12956810631229235
6725,3,1,250,3,1,4347,False,True,False,False,False,False,True,False,True,0.05751092707614447
3099,5,4,157,4,58,1252,False,False,False,False,False,True,True,False,True,0.1253993610223642
9268,4,2,145,3,7,5823,True,False,False,False,False,True,False,True,False,0.024901253649321657
2742,4,2,171,3,40,1021,False,False,False,True,False,False,True,False,False,0.16748285994123407
568,5,2,268,3,19,2526,True,False,False,False,False,True,True,False,True,0.1060965954077593
2059,5,2,215,2,46,3942,False,False,True,False,False,False,False,True,True,0.054540842212075086
4513,4,2,266,3,5,4831,False,False,True,False,True,False,False,False,True,0.05506106396191265
8171,3,3,179,2,5,5058,False,True,False,False,False,True,True,False,True,0.03538948200869909
2772,6,5,249,5,26,3897,False,False,False,True,False,True,False,True,True,0.06389530408006158
2773,2,3,159,3,39,1477,False,False,True,False,False,True,False,True,False,0.10765064319566689
1011,2,5,228,2,49,3024,False,False,False,False,False,True,True,False,False,0.07539682539682539
5963,5,2,259,5,8,1678,False,True,False,False,False,True,True,False,True,0.15435041716328962
9920,6,3,277,4,6,1623,False,False,False,True,False,True,False,True,True,0.17067159581022798
190,2,4,134,3,42,1415,True,False,False,False,False,True,True,False,False,0.09469964664310954
8726,3,2,180,2,4,4758,False,False,False,True,False,True,False,True,False,0.03783102143757881
5810,5,1,179,3,7,5814,False,False,False,True,False,True,True,False,False,0.030787753697970415
6366,6,1,225,6,8,5714,False,False,False,True,False,True,True,False,True,0.03937696884844242
7679,3,2,189,2,3,4617,False,True,False,False,False,False,False,True,False,0.04093567251461988
9933,4,2,228,5,3,1473,False,False,False,False,False,True,True,False,False,0.15478615071283094
3256,5,5,135,4,7,5765,True,False,False,False,False,True,False,True,False,0.023417172593235037
2746,2,4,159,3,47,1547,True,False,False,False,False,False,False,True,True,0.10277957336780866
9434,4,3,241,5,2,1442,False,False,False,True,True,False,True,False,False,0.16712898751733704
729,5,2,149,4,48,1068,False,False,False,False,False,True,False,True,True,0.13951310861423222
5234,3,5,221,10,7,5743,False,False,False,True,False,True,False,True,False,0.03848162981020373
5465,7,5,283,5,8,1578,False,True,False,False,True,False,True,False,True,0.17934093789607097
2477,3,4,243,3,60,2980,False,True,False,False,False,False,True,False,False,0.08154362416107383
7821,4,5,265,2,9,5135,False,False,False,False,False,False,False,True,False,0.05160662122687439
10864,4,2,261,3,4,5345,True,False,False,False,False,True,True,False,True,0.04883068288119738
433,6,4,205,3,44,2064,False,False,True,False,False,True,True,False,False,0.09932170542635659
62,3,3,179,3,52,1158,False,False,False,True,False,True,False,True,True,0.15457685664939552
1139,5,5,158,3,47,1246,False,True,False,False,False,True,False,True,False,0.12680577849117175
6101,4,3,163,3,7,4556,False,True,False,False,False,True,True,False,False,0.035776997366110626
7601,4,3,139,2,2,4041,False,True,False,False,False,True,False,False,False,0.034397426379609006
10997,5,4,242,5,4,1155,False,True,False,False,False,True,True,False,False,0.20952380952380953
2936,4,4,170,3,29,1188,False,False,False,True,False,True,True,False,True,0.14309764309764308
2122,4,4,168,2,63,1474,True,False,False,False,False,True,False,True,True,0.11397557666214382
9791,3,2,162,3,4,4812,False,True,False,False,False,True,False,True,True,0.03366583541147132
5982,4,2,170,6,10,4891,False,False,False,True,False,True,False,True,True,0.03475771825802494
9332,4,5,167,4,3,4658,False,False,False,True,False,False,True,False,True,0.035852297123228856
8808,4,4,224,3,1,4231,False,False,False,True,False,True,False,True,False,0.05294256676908532
1586,3,5,234,2,4,2701,False,False,False,True,False,True,False,False,True,0.08663457978526472
9093,5,3,270,5,8,1862,False,False,False,False,False,True,False,True,False,0.14500537056928034
8863,4,5,239,5,6,1336,False,False,True,False,False,True,True,False,True,0.17889221556886228
6923,4,1,293,3,8,1326,False,True,False,False,False,True,True,False,True,0.2209653092006033
1386,3,5,166,2,45,1665,False,False,False,True,False,False,True,False,True,0.0996996996996997
8802,5,2,164,3,6,4302,False,False,False,True,False,True,False,True,False,0.03812180381218038
6608,3,5,250,2,9,1205,False,False,False,True,False,True,True,False,False,0.2074688796680498
159,5,5,205,2,65,3671,False,False,False,False,False,True,False,False,True,0.055843094524652685
6993,3,4,198,3,7,4020,False,False,False,False,False,False,False,True,True,0.049253731343283584
2445,3,5,139,2,64,1857,False,False,False,False,True,False,False,True,True,0.07485191168551426
10938,5,3,229,5,10,1951,False,False,False,True,True,False,True,False,False,0.11737570476678626
5392,4,4,222,2,7,4343,True,False,False,False,False,True,False,True,True,0.051116739580934836
1601,4,5,213,3,42,3121,False,True,False,False,False,True,False,True,False,0.06824735661646908
2275,5,2,157,2,32,1497,False,False,True,False,False,True,True,False,True,0.10487641950567803
6562,6,2,161,4,9,1377,True,False,False,False,True,False,True,False,False,0.11692084241103849
6120,4,1,206,5,7,5941,False,False,False,True,False,True,False,True,False,0.034674297256354146
9882,5,4,267,5,9,1113,False,False,False,True,False,True,True,False,True,0.2398921832884097
10406,5,2,245,5,9,1466,False,False,False,True,True,False,True,False,False,0.16712141882673942
5211,5,4,121,5,4,4814,False,False,False,False,False,False,False,False,False,0.025135022850020772
1972,4,4,240,3,62,3478,True,False,False,False,False,True,True,False,False,0.06900517538815411
5960,3,4,133,8,10,5439,False,False,False,True,False,True,False,True,False,0.02445302445302445
7648,5,3,241,2,5,5666,True,False,False,False,True,False,False,True,True,0.04253441581362513
2401,2,5,171,3,13,1101,False,False,True,False,False,True,False,True,False,0.1553133514986376
4076,2,3,228,3,5,4663,False,False,False,True,False,True,False,False,True,0.048895560797769674
5916,5,5,185,3,5,4520,False,False,False,True,False,True,True,False,True,0.04092920353982301
9522,5,3,234,6,8,5003,False,False,False,True,False,True,False,True,False,0.04677193683789726
1942,3,2,183,4,49,2414,True,False,False,False,False,True,True,False,True,0.07580778790389395
6932,4,2,201,3,6,5616,False,False,False,True,False,True,False,True,False,0.03579059829059829
3567,4,5,222,3,5,5584,False,False,False,False,False,False,True,False,False,0.03975644699140401
5297,3,1,137,5,8,4980,False,True,False,False,False,True,True,False,False,0.02751004016064257
7881,2,2,220,3,1,5289,False,False,False,False,False,True,True,False,True,0.04159576479485725
4423,3,4,207,2,10,4706,False,False,True,False,False,True,False,True,True,0.0439864003399915
4934,5,4,200,3,8,5206,False,False,False,True,False,False,False,True,False,0.0384172109104879
10085,4,4,249,3,1,5743,False,True,False,False,False,True,False,True,False,0.0433571304196413
1314,2,5,186,2,17,3896,False,False,False,True,False,True,True,False,True,0.047741273100616016
6218,6,4,244,4,1,1130,False,False,False,True,False,True,True,False,True,0.215929203539823
5299,5,4,187,3,1,4181,False,False,True,False,False,True,True,False,False,0.044726142071274816
1382,3,2,243,2,38,3850,False,False,False,True,False,False,True,False,False,0.06311688311688311
8864,6,2,305,4,2,1196,False,False,False,True,False,True,True,False,True,0.25501672240802675
5210,4,5,263,3,6,5445,False,False,False,True,False,False,False,True,False,0.048301193755739213
3571,3,4,183,2,5,4261,False,False,True,False,False,False,True,False,True,0.04294766486740202
6245,4,2,201,8,9,5146,False,True,False,False,False,True,False,True,False,0.039059463661096
5147,3,4,243,4,10,4076,False,True,False,False,False,True,False,True,False,0.05961727183513248
9168,6,4,260,4,1,1883,False,False,False,True,True,False,True,False,False,0.13807753584705257
7224,3,3,260,2,6,5044,False,False,False,True,False,True,True,False,True,0.05154639175257732
246,2,4,154,3,48,7684,False,False,False,True,False,True,False,True,False,0.0200416449765747
2360,4,1,181,3,38,3258,False,False,False,True,False,True,False,True,True,0.05555555555555555
4046,5,1,248,8,2,4023,False,False,False,True,False,True,True,False,False,0.06164553815560527
1415,6,5,225,6,55,2052,False,True,False,False,False,True,True,False,False,0.10964912280701754
10457,5,4,217,6,6,1483,False,True,False,False,False,True,False,True,True,0.14632501685772084
7590,4,4,172,4,7,4834,False,False,False,True,False,True,False,True,True,0.03558129913115432
8088,4,1,164,3,1,5492,False,False,False,True,False,False,False,False,False,0.02986161689730517
1857,4,1,190,10,35,3819,False,False,False,False,False,True,True,False,False,0.04975124378109453
5674,3,1,175,3,9,5797,True,False,False,False,False,True,False,True,False,0.030188028290495085
835,5,4,271,3,16,2563,False,False,True,False,False,False,False,True,False,0.10573546625048771
4035,5,4,227,2,3,5904,False,False,False,False,False,True,False,True,True,0.03844850948509485
8983,5,5,182,3,10,5060,False,False,True,False,False,True,False,True,False,0.03596837944664032
8027,6,3,252,2,1,1756,False,True,False,False,False,True,True,False,True,0.14350797266514806
2707,4,3,174,3,5,1502,False,False,True,False,False,True,True,False,False,0.11584553928095873
8272,6,5,301,4,4,1707,True,False,False,False,False,True,True,False,False,0.1763327475102519
7280,4,4,209,2,3,4407,False,False,False,True,False,True,False,True,False,0.04742455184933061
8294,4,5,177,7,2,4299,False,False,False,True,False,True,True,False,False,0.041172365666434056
3345,3,4,133,2,7,4663,False,False,False,False,False,True,True,False,False,0.028522410465365643
4698,4,4,266,2,5,5601,False,False,False,True,False,True,True,False,False,0.047491519371540794
4139,3,4,163,2,7,5720,False,True,False,False,False,True,True,False,False,0.028496503496503497
7158,7,2,295,4,10,1587,False,False,False,True,False,True,True,False,False,0.18588531821045998
8128,4,5,248,2,10,4366,True,False,False,False,False,True,False,True,True,0.056802565277141545
7250,3,2,208,2,1,4999,False,False,False,True,True,False,False,False,True,0.04160832166433286
5703,4,4,188,3,6,4174,False,False,False,False,False,True,True,False,True,0.045040728318160035
1021,3,4,166,3,43,1095,False,False,True,False,False,True,False,True,True,0.15159817351598173
4714,4,5,264,3,10,5972,True,False,False,False,False,True,True,False,False,0.04420629604822505
5056,5,3,267,3,8,5786,True,False,False,False,True,False,False,True,False,0.04614586933978569
7208,6,5,307,4,3,1406,False,False,False,True,False,True,False,False,True,0.21834992887624466
5526,6,1,260,4,9,1698,False,False,False,True,False,True,False,True,True,0.15312131919905772
1001,4,3,191,4,15,2544,False,True,False,False,False,True,True,False,False,0.07507861635220126
9083,5,5,167,3,9,4319,False,True,False,False,False,True,False,True,True,0.03866635795322992
8597,3,5,240,3,6,5642,False,True,False,False,False,True,True,False,False,0.042538107054236086
3701,3,4,183,3,1,5959,False,True,False,False,False,False,True,False,False,0.030709850646081557
8825,5,2,254,6,5,1885,False,True,False,False,False,True,True,False,True,0.13474801061007957
4281,4,5,135,3,5,4515,False,False,False,False,False,True,False,True,False,0.029900332225913623
6569,6,2,308,5,6,1118,False,True,False,False,True,False,False,True,False,0.27549194991055453
9656,6,3,244,5,4,1121,False,False,False,True,False,True,False,True,False,0.21766280107047278
10266,5,1,252,3,2,5032,False,False,False,True,True,False,False,False,False,0.050079491255961846
4620,6,5,215,4,5,5409,False,False,False,True,False,True,False,True,True,0.03974856720281013
10087,4,3,260,3,1,4796,False,False,True,False,False,True,True,False,True,0.05421184320266889
3429,3,4,149,3,5,5467,False,False,False,False,False,False,True,False,False,0.02725443570513993
1299,3,5,171,3,49,1333,False,False,False,False,False,True,True,False,False,0.1282820705176294
7147,7,4,309,4,7,1880,False,False,True,False,False,True,True,False,True,0.16436170212765958
3382,3,2,211,6,2,4417,True,False,False,False,False,True,True,False,False,0.04776997962417931
7897,3,3,242,3,8,5915,False,False,True,False,False,True,False,True,False,0.04091293322062553
2710,3,2,137,3,9,1347,True,False,False,False,False,True,False,True,False,0.10170749814402376
6153,3,1,226,3,8,4002,False,False,False,False,True,False,True,False,False,0.05647176411794103
6350,3,3,237,4,8,5761,False,False,False,True,False,True,True,False,False,0.04113869119944454
3336,3,4,179,2,2,4931,False,False,False,True,False,True,True,False,False,0.036300953153518556
2296,4,2,223,3,56,3158,True,False,False,False,False,True,False,True,False,0.07061431285623812
10373,3,3,257,2,5,4681,False,True,False,False,False,True,False,True,True,0.05490279854731895
6883,5,3,223,5,10,1170,False,False,True,False,False,True,False,True,True,0.1905982905982906
562,2,5,157,6,17,1764,True,False,False,False,False,False,False,False,False,0.08900226757369614
10977,3,2,278,4,9,1631,False,False,False,False,False,False,False,True,True,0.17044757817290007
3754,3,4,181,2,4,4629,True,False,False,False,False,True,False,True,False,0.03910131777921797
9145,5,3,268,5,5,1365,False,False,True,False,False,True,False,True,True,0.19633699633699633
4506,4,4,142,10,7,5425,False,False,False,True,True,False,False,False,False,0.026175115207373274
10131,5,1,151,3,1,4981,False,False,False,False,True,False,False,True,False,0.030315197751455532
10861,5,3,237,3,7,4208,False,False,True,False,False,True,False,False,True,0.0563212927756654
10089,4,1,267,4,2,4024,False,False,False,False,False,True,False,True,True,0.06635188866799205
4635,5,3,263,3,2,4688,False,False,False,False,True,False,False,True,False,0.05610068259385666
6757,4,3,239,3,9,5897,False,False,True,False,False,True,False,True,True,0.04052908258436493
4574,4,4,185,3,9,4469,False,False,False,True,False,True,False,True,True,0.04139628552248825
